tickers,company,listed_market,listing_date,issue_price,company_website,business_address,main_business
688355,明志科技,上海证券交易所,2021-05-12,17.65,http://www.mingzhi-tech.com,江苏省苏州市吴江区同里镇同肖西路1999号,"公司专注于砂型铸造领域,践行“做强铸造装备、做大铸件生产、做精铸造服务”的发展策略,以高端制芯装备和高品质铝合金铸件为两大业务,为客户提供高效智能制芯装备、铸件产品的研发与制造,致力于引领和推动我国铸造行业技术更新与产业升级,为铸造产业绿色智能发展赋能。"
688356,键凯科技,上海证券交易所,2020-08-26,41.18,http://www.jenkem.com,北京市海淀区西小口路66号中关村东升科技园北领地·C-1楼3层,医用药用聚乙二醇及其活性衍生物的研发、生产和销售。
688357,建龙微纳,上海证券交易所,2019-12-04,43.28,http://www.jalon.cn,河南省洛阳市偃师区产业集聚区工业区军民路7号,医用氧气、能源化工、环境保护、节能建材、制冷系统等领域的相关分子筛吸附剂和催化剂的研发、生产、销售及技术服务。
688358,祥生医疗,上海证券交易所,2019-12-03,50.53,http://www.chison.com,江苏省无锡新吴区新辉环路9号,超声医学影像设备研发、制造和销售。
688359,三孚新科,上海证券交易所,2021-05-21,11.03,"http://www.gzsf.com,www.gzsanfu.com.cn,www.gzsanfu.cn",广东省广州市中新广州知识城九龙工业园凤凰三横路57号,表面工程化学品的研发、生产和销售。
688360,德马科技,上海证券交易所,2020-06-02,25.12,http://www.damon-group.cn,浙江省湖州市埭溪镇上强工业区,智能物流系统、关键设备及其核心部件的研发、设计、制造、销售和服务。
688361,中科飞测,上海证券交易所,2023-05-19,23.60,http://www.skyverse.cn,广东省深圳市龙华区观澜街道观光路银星科技园1301号,检测和量测两大类集成电路专用设备的研发、生产和销售。
688362,甬矽电子,上海证券交易所,2022-11-16,18.54,http://www.forehope-elec.com,浙江省余姚市中意宁波生态园兴舜路22号,集成电路的封装和测试业务。
688363,华熙生物,上海证券交易所,2019-11-06,47.79,http://www.bloomagebiotech.com,山东省济南市高新技术开发区天辰大街678号,"微生物发酵和交联两大技术平台,开发有助于人类生命健康的生物活性材料,建立了从原料到医疗终端产品、功能性护肤品及功能性食品的全产业链业务体系,服务于全球的医药、化妆品、食品制造企业、医疗机构及终端用户。"
688365,光云科技,上海证券交易所,2020-04-29,10.80,http://www.raycloud.com,浙江省杭州市滨江区江南大道588号恒鑫大厦主楼11层,"基于电子商务平台为电商商家提供SaaS产品,在此基础上提供配套硬件、运营服务及CRM短信等增值产品及服务。"
688366,昊海生科,上海证券交易所,2019-10-30,89.23,http://www.3healthcare.com,上海市长宁区虹桥路1386号文广大厦23楼,医疗器械和药品研发、生产和销售。
688367,工大高科,上海证券交易所,2021-06-28,11.53,http://www.gocom.cn,安徽省合肥市高新区习友路1682号,专业从事工业铁路信号控制与智能调度产品研发、生产、销售及技术服务。
688368,晶丰明源,上海证券交易所,2019-10-14,56.68,http://www.bpsemi.com,"中国(上海)自由贸易试验区申江路5005弄3号9-11层,2号102单元",拟半导体电源管理类芯片的设计、研发与销售。
688369,致远互联,上海证券交易所,2019-10-31,49.39,http://www.seeyon.com,北京市海淀区北坞村路甲25号静芯园M座,"为客户提供协同管理软件产品、解决方案、协同管理平台及云服务,集协同管理产品的设计、研发、销售及服务为一体。"
688370,丛麟科技,上海证券交易所,2022-08-25,59.76,http://www.cn-conglin.com,上海市闵行区闵虹路166弄3号2808室,"危险废物的资源化利用和无害化处置,致力于危废处理的资源循环利用。"
688371,菲沃泰,上海证券交易所,2022-08-02,18.54,http://www.favoredtech.com,江苏省无锡市新吴区新华路277号,"研究和发展适应复杂应用环境的纳米材料技术,主要从事高性能、多功能纳米薄膜的研发和制备,并基于自主研发的纳米镀膜设备、材料配方及制备工艺技术为客户提供基于纳米薄膜的定制化解决方案。"
688372,伟测科技,上海证券交易所,2022-10-26,61.49,http://www.v-test.com.cn,上海市浦东新区东胜路38号D区1栋,晶圆测试、芯片成品测试以及与集成电路测试相关的配套服务。
688373,盟科药业-U,上海证券交易所,2022-08-05,8.16,http://www.micurxchina.com,"中国(上海)自由贸易试验区爱迪生路53号1幢1-4层101,2幢","一家以治疗感染性疾病为核心,拥有全球自主知识产权和国际竞争力的创新药企业,致力于发现、开发和商业化针对未满足临床需求的创新药物。"
688375,国博电子,上海证券交易所,2022-07-22,70.88,http://www.gbdz.net,江苏省南京市江宁经济技术开发区正方中路155号,主要从事有源相控阵T/R组件和射频集成电路相关产品的研发、生产和销售。
688376,美埃科技,上海证券交易所,2022-11-18,29.19,http://www.mayair.com.cn,江苏省南京市江宁区秣陵街道蓝霞路101号,空气净化产品、大气环境治理产品的研发、生产及销售
688377,迪威尔,上海证券交易所,2020-07-08,16.42,http://www.nj-develop.com,江苏省南京市江北新区迪西路8号,专业研发、生产和销售油气设备专用件。
688378,奥来德,上海证券交易所,2020-09-03,62.57,http://www.jl-oled.com,吉林省长春市高新开发区红旗大厦19层,OLED产业链上游环节中的有机发光材料的终端材料与蒸发源设备的研发、制造、销售及售后技术服务。
688379,华光新材,上海证券交易所,2020-08-19,16.78,http://www.cn-huaguang.com,"浙江省杭州市余杭区仁和街道启航路82号3幢等,浙江省杭州市余杭区勾庄工业园小洋坝路",钎焊材料的研发、生产和销售。
688380,中微半导,上海证券交易所,2022-08-05,30.86,http://www.mcu.com.cn,广东省深圳市前海深港合作区南山街道桂湾三路91号景兴海上大厦2101,数模混合信号芯片、模拟芯片的研发、设计与销售。
688381,帝奥微,上海证券交易所,2022-08-23,41.68,http://www.dioo.com,上海市闵行区号景路206弄万象企业中心TC东栋,高性能模拟芯片的研发、设计和销售。
688382,益方生物-U,上海证券交易所,2022-07-25,18.12,http://www.inventisbio.com,中国(上海)自由贸易试验区李冰路67弄4号210室,创新药物的研发、生产和销售。
688383,新益昌,上海证券交易所,2021-04-28,19.58,"http://www.hoson.com.cn,www.szhech.com",广东省深圳市宝安区福永街道和平路锐明工业园C8栋3楼,"从事LED、电容器、半导体、锂电池等行业智能制造装备的研发、生产和销售,为客户实现智能制造提供先进、稳定的装备及解决方案。"
688385,复旦微电,上海证券交易所,2021-08-04,6.23,http://www.fmsh.com,上海市杨浦区国泰路127号4号楼,"上海复旦微电子集团股份有限公司主要从事集成电路(IC)相关业务。该公司通过两个业务分部进行运营:设计、开发及销售集成电路分部及提供集成电路测试服务分部。该公司还通过其子公司从事制造探针卡、开发及销售电脑软件、硬件、电子产品及通讯系统,以及提供投资管理与咨询服务、IC技术研究和咨询服务以及计算机网络技术研究和咨询服务。"
688386,泛亚微透,上海证券交易所,2020-10-16,16.28,http://www.microvent.com.cn,江苏省常州市武进区礼嘉镇前漕路8号,膨体聚四氟乙烯膜(ePTFE)等微观多孔材料及其改性衍生产品、密封件、挡水膜的研发、生产及销售。
688387,信科移动-U,上海证券交易所,2022-09-26,6.05,http://www.cictmobile.com,湖北省武汉市江夏区藏龙岛谭湖二路1号,公司是从事移动通信国际标准制定、核心技术研发和产业化的唯一一家央企控股的高新技术企业。
688388,嘉元科技,上海证券交易所,2019-07-22,28.26,http://www.gdjygf.com,广东省梅州市梅县区雁洋镇文社村,各类高性能电解铜箔的研究、生产和销售。
688389,普门科技,上海证券交易所,2019-11-05,9.10,http://www.lifotronic.com,广东省深圳市龙华区观湖街道观城社区求知东路8号普门科技总部大厦,"医疗器械的研发、制造、全球营销及服务,专注于体外诊断产品(体外诊断设备及配套检测试剂)和治疗与康复产品的开发及技术创新。"
688390,固德威,上海证券交易所,2020-09-04,37.93,http://www.goodwe.com,江苏省苏州市高新区紫金路90号,光伏逆变器等产品的研发、生产、销售。
688391,钜泉科技,上海证券交易所,2022-09-13,115.00,http://www.hitrendtech.com,中国(上海)自由贸易试验区张东路1388号16幢101室,"智能电网终端设备芯片的研发、设计和销售,可以为客户提供丰富的芯片产品及配套服务。"
688392,骄成超声,上海证券交易所,2022-09-27,71.18,http://www.sbt-sh.com,上海市闵行区沧源路1488号2幢三层,"超声波焊接、裁切设备和配件的研发、设计、生产与销售,并提供新能源动力电池制造领域的自动化解决方案。"
688393,安必平,上海证券交易所,2020-08-20,30.56,http://www.gzlbp.com,广东省广州市黄埔区科学城风信路科信街2号,从事体外诊断试剂和仪器的研发、生产和销售。
688395,正弦电气,上海证券交易所,2021-04-29,15.95,http://www.sinee.cn,广东省深圳市宝安区沙井街道沙二社区安托山高科技工业园7号厂房五层,工业自动化领域电机驱动和控制系统产品研发、生产和销售。
688396,华润微,上海证券交易所,2020-02-27,12.80,http://www.crmicro.com,"江苏省无锡市梁溪路14号,上海市静安区市北智汇园汶水路299弄12号","功率半导体、智能传感器及智能控制产品的设计、生产及销售,以及提供开放式晶圆制造、封装测试等制造服务。"
688398,赛特新材,上海证券交易所,2020-02-11,24.12,http://www.supertech-vip.com,福建省连城县莲峰镇姚坪村工业二路5号,真空绝热材料的研发、生产和销售。
688399,硕世生物,上海证券交易所,2019-12-05,46.78,http://www.s-sbio.com,江苏省泰州市药城大道837号,体外诊断试剂、配套检测仪器等体外诊断产品的研发、生产和销售。
688400,凌云光,上海证券交易所,2022-07-06,21.93,http://www.lusterinc.com,北京市海淀区翠湖南环路13号院7号楼知识理性大厦,"以光技术创新为基础,长期从事机器视觉及光通信业务,服务多个行业,目前战略聚焦机器视觉业务。"
688401,路维光电,上海证券交易所,2022-08-17,25.08,http://www.newwaymask.com,广东省深圳市南山区南山街道桂湾社区梦海大道5035号华润前海大厦A座9楼,光刻掩膜版的研发、生产和销售。
688403,汇成股份,上海证券交易所,2022-08-18,8.88,http://www.unionsemicon.com.cn,安徽省合肥市新站区合肥综合保税区内项王路8号,"以前段金凸块制造(Gold Bumping)为核心,并综合晶圆测试(CP)及后段玻璃覆晶封装(COG)和薄膜覆晶封装(COF)环节,形成显示驱动芯片全制程封装测试综合服务能力。"
688408,中信博,上海证券交易所,2020-08-28,42.19,http://www.arctechsolar.cn,江苏省昆山市陆家镇华阳路190号,光伏支架的研发、设计、生产和销售。
688409,富创精密,上海证券交易所,2022-10-10,69.99,http://www.fortune-semi.com,辽宁省沈阳市浑南区飞云路18甲-1号,7纳米工艺制程半导体设备的精密零部件制造商。
688410,山外山,上海证券交易所,2022-12-26,32.30,http://www.swskj.com,重庆市两江新区慈济路1号,血液净化设备的研发、生产和销售。
688416,恒烁股份,上海证券交易所,2022-08-29,65.11,http://www.zbitsemi.com,安徽省合肥市庐阳区天水路与太和路交口西北庐阳中科大校友企业创新园11号,存储芯片和MCU芯片研发、设计及销售。
688418,震有科技,上海证券交易所,2020-07-22,16.25,http://www.genew.com.cn,广东省深圳市南山区粤海街道高新区社区科苑南路3176号彩讯科技大厦五层、六层、十一层,通信系统设备相关产品的研发、生产、销售与服务。
688419,耐科装备,上海证券交易所,2022-11-07,37.85,http://www.nextooling.com,安徽省铜陵经济技术开发区天门山北道2888号,"塑料挤出成型及半导体封装领域的智能制造装备的研发、生产和销售,为客户提供定制化的智能制造装备及系统解决方案,主要产品为塑料挤出成型模具、挤出成型装置及下游设备、半导体封装设备及模具,其中,半导体封装设备产品主要为半导体全自动塑料封装设备、半导体全自动切筋成型设备以及半导体手动塑封压机。"
688420,美腾科技,上海证券交易所,2022-12-09,48.96,http://www.tjmeiteng.com,天津市南开区奥城国际C6南7楼,"是一家以提供工矿业智能装备与系统为主体业务的科技企业,核心产品集聚感知、分析、推理、决策、控制功能。"
688425,铁建重工,上海证券交易所,2021-06-22,2.87,http://www.crchi.com,湖南省长沙经济技术开发区东七线88号,从事掘进机装备、轨道交通设备和特种专业装备的设计、研发、制造、销售、租赁和服务。
688426,康为世纪,上海证券交易所,2022-10-25,48.98,http://www.cwbio.com,江苏省泰州市医药高新区泽兰路18号,分子检测产品的研发、生产和销售，并提供分子检测服务 。
688428,诺诚健华-U,上海证券交易所,2022-09-21,11.03,http://www.innocarepharma.com,北京市昌平区中关村生命科学园生命园路8号院8号楼,诺诚健华医药有限公司是一家主要从事生物医药的研发、生产和商业化的中国公司。该公司专注于肿瘤和自身免疫性疾病等存在未满足临床需求的领域，其产品管线包括ICP-022、ICP-B04、ICP-490、ICP-192、ICP-723、ICP-022等。该公司主要在中国和美国开展业务。
688429,时创能源,上海证券交易所,2023-06-29,19.20,http://www.shichuang.cc,江苏省溧阳市溧城镇吴潭渡路8号,主要从事光伏湿制程辅助品、光伏设备和光伏电池的研发、生产和销售业务。
688432,有研硅,上海证券交易所,2022-11-10,9.91,http://www.gritek.com,北京市西城区新街口外大街2号D座17层,半导体材料的研发、生产、销售。
688433,华曙高科,上海证券交易所,2023-04-17,26.66,http://www.farsoon.com,湖南省长沙高新开发区林语路181号,"工业级增材制造设备的研发、生产与销售,致力于为全球客户提供金属(SLM)增材制造设备和高分子(SLS)增材制造设备,并提供3D打印材料、工艺及服务。"
688435,英方软件,上海证券交易所,2023-01-19,38.66,http://www.info2soft.com,上海市闵行区浦锦路2049弄15号楼,为客户提供数据复制相关的软件、软硬件一体机及软件相关服务。
688439,振华风光,上海证券交易所,2022-08-26,66.99,http://www.semifg.com,贵州省贵阳市高新区高纳路819号,"专注于高可靠集成电路设计、封装、测试及销售,主要产品包括信号链及电源管理器等系列产品。"
688443,智翔金泰-U,上海证券交易所,2023-06-20,37.88,http://www.genrixbio.com,重庆市巴南区麻柳大道699号2号楼A区,抗体药物的研发、生产与销售。
688448,磁谷科技,上海证券交易所,2022-09-21,32.90,http://www.cigu.com.cn,江苏省南京市江宁区金鑫中路99号(江宁开发区),磁悬浮流体机械及磁悬浮轴承、高速电机、高速驱动等核心部件的研发、生产、销售。
688450,光格科技,上海证券交易所,2023-07-24,53.09,http://www.agioe.com,"江苏省苏州工业园区东平街270号澳洋顺昌大厦3C,3D",新一代光纤传感网络与资产数字化运维管理系统研发、生产与销售的高新技术企业。
688455,科捷智能,上海证券交易所,2022-09-15,21.88,http://www.kengic.com,山东省青岛市高新区锦业路21号,"智能物流和智能制造解决方案提供商,专注于为国内和国外客户提供智能物流与智能制造系统及产品的设计、研发、生产、销售及服务。"
688456,有研粉材,上海证券交易所,2021-03-17,10.62,http://www.gripm.com,北京市怀柔区雁栖经济开发区雁栖路3号1幢,有色金属粉体材料的研发、生产和销售。
688458,美芯晟,上海证券交易所,2023-05-22,75.00,http://www.maxictech.com,北京市海淀区学院路30号科大天工大厦A座10层01室,高性能模拟及数模混合芯片研发和销售的集成电路设计。
688459,哈铁科技,上海证券交易所,2022-10-12,13.58,http://www.cr-tc.cn,黑龙江省哈尔滨市松北区橙泽路2599号,轨道交通安全监测检测、铁路专业信息化和智能装备业务
688466,金科环境,上海证券交易所,2020-05-08,24.61,http://www.greentech.com.cn,北京市朝阳区望京东路1号16层1601内A1601,从事水深度处理及污废水资源化。
688468,科美诊断,上海证券交易所,2021-04-09,7.15,http://www.chemclin.com,北京市海淀区永丰基地丰贤中路7号北科现代制造园孵化楼一层、六层,临床免疫化学发光诊断检测试剂和仪器的研发、生产和销售。
688469,芯联集成-U,上海证券交易所,2023-05-10,5.69,http://www.unt-c.com,浙江省绍兴市越城区皋埠街道临江路518号,"MEMS和功率器件等领域的晶圆代工及模组封测业务,为客户提供一站式系统代工解决方案。"
688472,阿特斯,上海证券交易所,2023-06-09,11.10,http://cn.csisolar.com,江苏省苏州高新区鹿山路199号,"公司是全球主要的光伏组件制造商之一,核心业务为晶硅光伏组件的研发、生产和销售,致力于为客户提供品质可靠、技术领先、性价比高的组件产品。以光伏组件为基础,公司业务亦向光伏应用解决方案领域延伸。光伏应用解决方案包括光伏系统业务、大型储能系统和光伏电站工程EPC业务,其中光伏系统业务主要是分布式光伏系统产品及其设备和部件的生产和销售,包括分布式储能系统;大型储能系统业务是应用于电网侧和电源侧(主要为地面光伏电站)的大容量储能系统的设备研发制造、系统集成、工程承包,运维、补容和电量交易等增值服务;电站工程EPC业务主要是电站工程项目的设计、设备采购和安装调试、竣工验收和交付等全流程建设服务。电站开发及运营包括电站销售业务和发电业务。截至2021年年末,公司已不再从事电站开发及运营业务。"
688475,萤石网络,上海证券交易所,2022-12-28,28.77,http://www.ezviz.com,浙江省杭州市滨江区启智街630号,提供以视觉交互为主的智能生活解决方案;提供用于管理物联网设备的开放式云平台服务。
688478,晶升股份,上海证券交易所,2023-04-24,32.52,http://www.cgee.com.cn,江苏省南京经济技术开发区红枫科技园B4栋西侧,晶体生长设备的研发、生产和销售。
688479,友车科技,上海证券交易所,2023-05-11,33.99,http://www.yonyouqiche.com,上海市普陀区泸定路276弄1号,向汽车主机厂和汽车经销商、服务站提供汽车经销管理系统软件、定制化实施服务、运营维护和咨询服务等汽车营销和后市场领域全套解决方案。
688480,赛恩斯,上海证券交易所,2022-11-25,19.18,http://www.seshb.com,湖南省长沙市岳麓区学士街道学士路388号赛恩斯科技园办公楼,"公司自成立以来一直专注于重金属污染防治领域,公司主营业务对应的产品及服务主要为重金属污染防治综合解决方案、药剂产品、运营服务。"
688484,南芯科技,上海证券交易所,2023-04-07,39.99,http://www.southchip.com,中国(上海)自由贸易试验区盛夏路565弄54号(4幢)1601,模拟与嵌入式芯片的研发、设计和销售。
688485,九州一轨,上海证券交易所,2023-01-18,17.47,http://www.jiuzhouyigui.com,北京市丰台区育仁南路3号院1号楼6层,减振降噪相关的技术开发、产品研制、工程设计、检测评估、项目服务和轨道智慧运维与病害治理。
688486,龙迅股份,上海证券交易所,2023-02-21,64.76,http://www.lontiumsemi.com,安徽省合肥市经济技术开发区宿松路3963号智能装备科技园B3栋,高清视频信号处理和高速信号传输芯片及相关IP的研发、设计和销售。
688488,艾迪药业,上海证券交易所,2020-07-20,13.99,http://www.aidea.com.cn,江苏省扬州市邗江区新甘泉西路69号,探索、研发和销售创新性化学药物以及人源蛋白产品。
688489,三未信安,上海证券交易所,2022-12-02,78.89,http://www.sansec.com.cn,北京朝阳区创远路34号院1号楼融新科技中心F座12-13层,"密码技术的创新和密码产品的研发、销售及服务,为网络信息安全领域提供全面的商用密码产品和解决方案。"
688496,清越科技,上海证券交易所,2022-12-28,9.16,http://www.qingyue-tech.com,江苏省昆山市高新区晨丰路188号,公司是集研发、生产、销售于一体的中小显示面板制造商，专注于为客户提供个性化的中小尺寸显示系统整体解决方案。
688498,源杰科技,上海证券交易所,2022-12-21,100.66,http://www.yj-semitech.com,陕西省西咸新区沣西新城开元路1265号,光芯片的研发、设计、生产与销售
688499,利元亨,上海证券交易所,2021-07-01,38.85,http://www.lyric-robot.com,广东省惠州市惠城区马安镇新鹏路4号,"智能制造装备的研发、生产及销售,为锂电池、汽车零部件、精密电子、安防、轨道交通等行业提供高端装备和工厂自动化解决方案。"
688500,慧辰股份,上海证券交易所,2020-07-16,34.21,http://www.hcr.com.cn,北京市朝阳区酒仙桥北路甲10号院102号楼6层,为行业头部企业和国内政府机构提供基于企业内外部数据、消费者态度与行为数据和行业数据的业务经营分析与应用、定制化行业分析应用解决方案等服务。
688501,青达环保,上海证券交易所,2021-07-16,10.57,http://www.daneng.cc,山东省青岛市胶州市胶北办事处工业园达能路3号,节能降耗、环保减排设备的设计、制造和销售。
688502,茂莱光学,上海证券交易所,2023-03-09,69.72,http://www.mloptic.com,江苏省南京市江宁开发区铺岗街398号,精密光学器件、高端光学镜头和先进光学系统的研发、设计、制造及销售。
688503,聚和材料,上海证券交易所,2022-12-09,110.00,http://www.fusion-materials.com,江苏省常州市新北区浏阳河路66号,新型电子浆料研发、生产和销售。
688505,复旦张江,上海证券交易所,2020-06-19,8.95,http://www.fd-zj.com,"上海市浦东新区张江高科技园区蔡伦路308号,香港中环康乐广场8号交易广场第三期19楼",生物医药的创新研究开发、生产制造和市场营销。
688506,百利天恒-U,上海证券交易所,2023-01-06,24.70,http://www.baili-pharm.com,"四川省成都市温江区成都海峡两岸科技产业园百利路161号一幢一号,香港湾仔皇后大道东183号合和中心46楼",药品的研发、生产及销售。
688507,索辰科技,上海证券交易所,2023-04-18,245.56,http://www.demxs.com,上海市黄浦区淮海中路300号K11上海办公室51楼,专注于CAE软件研发、销售和服务的高新技术企业。
688508,芯朋微,上海证券交易所,2020-07-22,28.30,http://www.chipown.com.cn,江苏省无锡市新吴区长江路16号芯朋大厦,电子元器件、集成电路及产品的研发、设计、生产、销售及相关技术服务。
688509,正元地信,上海证券交易所,2021-07-30,1.97,http://www.geniuses.com.cn,北京市顺义区国门商务区机场东路2号,"测绘地理信息技术服务、地下管网安全运维保障技术服务,以及智慧城市建设运营服务,其业务实质为地理信息数据获取、分析处理及空间信息大数据综合应用。"
688510,航亚科技,上海证券交易所,2020-12-16,8.17,http://www.hyatech.cn,江苏省无锡市新东安路35号,航空发动机叶片、整体叶盘和骨科植入物锻件的研发、生产和销售。
688511,天微电子,上海证券交易所,2021-07-30,28.09,http://www.sctwdz.cn,中国(四川)自由贸易试验区成都市双流区公兴街道物联一路233号,主从事高速自动灭火抑爆系统、高能航空点火放电器件、高精度熔断器件等产品研发、生产、销售。
688512,慧智微-U,上海证券交易所,2023-05-16,20.92,http://www.smartermicro.com,广东省广州市高新技术产业开发区科学城科学大道182号创新大厦C2第八层,射频前端芯片及模组的研发、设计和销售。
688513,苑东生物,上海证券交易所,2020-09-02,44.36,http://www.eastonpharma.cn,四川省成都市双流区安康路8号,化学原料药和化学药制剂的研发、生产与销售。
688515,裕太微-U,上海证券交易所,2023-02-10,92.00,http://www.motor-comm.com,"江苏省苏州市高新区金山东路78号202室,上海市浦东新区盛荣路388弄18号楼",高速有线通信芯片的研发、设计和销售。
688516,奥特维,上海证券交易所,2020-05-21,23.28,http://www.wxautowell.com,江苏省无锡新吴区新华路3号,高端智能装备的研发、设计、生产和销售。
688517,金冠电气,上海证券交易所,2021-06-18,7.71,http://www.nyjinguan.com,河南省南阳市高新区,专业从事输配电及控制设备研发、制造和销售。
688518,联赢激光,上海证券交易所,2020-06-22,7.81,http://www.uwlaser.com,广东省深圳市南山区桃源街道福光社区留仙大道3370号南山智园崇文园区2号楼1203,从事精密激光焊接机及激光焊接自动化成套设备的研发、生产、销售。
688519,南亚新材,上海证券交易所,2020-08-18,32.60,http://www.ccl-china.com,上海市嘉定区南翔镇昌翔路158号,覆铜板和粘结片等复合材料及其制品的设计、研发、生产及销售。
688520,神州细胞-U,上海证券交易所,2020-06-22,25.64,http://www.sinocelltech.com,北京市北京经济技术开发区科创七街31号院5号楼,恶性肿瘤、自身免疫性疾病、感染性疾病和遗传病等多个治疗和预防领域的生物药产品研发和产业化。
688521,芯原股份,上海证券交易所,2020-08-18,38.53,http://www.verisilicon.com,中国(上海)自由贸易试验区春晓路289号张江大厦20A,"依托自主半导体IP,为客户提供平台化、全方位、一站式芯片定制服务和半导体IP授权服务。"
688522,纳睿雷达,上海证券交易所,2023-03-01,46.68,http://www.naruida.com,广东省珠海市唐家湾镇港乐路2号,"X波段双极化(双偏振)有源相控阵雷达整机及系统的研发、生产、销售,目前主要应用于气象探测领域。"
688523,航天环宇,上海证券交易所,2023-06-02,21.86,http://www.hthykj.com,湖南省长沙市岳麓区杏康南路6号,金属及复合材料零部件成型工艺装备、装配型架、复合材料零件自动化生产线、部段和整机装配生产线、非标装备等产品的研制、维修及服务。
688525,佰维存储,上海证券交易所,2022-12-30,13.99,http://www.biwin.com.cn,广东省深圳市南山区桃源街道平山社区留仙大道1213号众冠红花岭工业南区2区4、8栋1层-3层及4栋4层,"半导体存储器的研发、生产和销售,主要产品及服务包括智能终端存储芯片、消费级存储模组、工业级存储模组及先进封测服务。"
688526,科前生物,上海证券交易所,2020-09-22,11.69,http://www.kqbio.com,湖北省武汉市东湖新技术开发区高新二路419号,兽用生物制品研发、生产、销售及动物防疫技术服务
688528,秦川物联,上海证券交易所,2020-07-01,11.33,http://www.cdqckj.com,四川省成都市龙泉驿区经开区南四路931号,"从事智能燃气表的研发、制造、销售和服务,将精确计量、智能控制、数据通信、信息安全等核心技术与精密仪表制造融合,并提供燃气运营管理软件。"
688529,豪森智能,上海证券交易所,2020-11-09,20.20,http://www.haosen.com.cn,辽宁省大连市甘井子区营城子工业园区,智能生产线的规划、研发、设计、装配、调试集成、销售、服务和交钥匙工程等。
688530,欧莱新材,上海证券交易所,2024-05-09,9.60,http://www.omat.com.cn,广东省韶关市武江区创业路5号C幢厂房,高性能溅射靶材的研发、生产和销售。
688531,日联科技,上海证券交易所,2023-03-31,152.38,http://www.unicomp.cn,江苏省无锡市新吴区漓江路11号,"公司是国内领先的工业X射线智能检测装备供应商,主要从事微焦点和大功率X射线智能检测装备的研发、生产、销售与服务,产品和技术应用于集成电路及电子制造、新能源电池、铸件焊件及材料等检测领域。"
688533,上声电子,上海证券交易所,2021-04-19,7.72,http://www.sonavox-group.com,江苏省苏州市相城区元和街道科技园中创路333号,声学产品、系统方案及相关算法的研发设计。
688535,华海诚科,上海证券交易所,2023-04-04,35.00,http://www.hhck-em.com,江苏省连云港市经济技术开发区东方大道66号,研发生产销售用于半导体器件、特种器件、集成电路及稀土永磁无铁芯电机、LED支架等电子封装材料产品。
688536,思瑞浦,上海证券交易所,2020-09-21,115.71,http://www.3peak.com,中国(上海)自由贸易试验区张东路1761号2幢第二层、第三层、第四层,模拟集成电路产品研发和销售。
688538,和辉光电-U,上海证券交易所,2021-05-28,2.65,http://www.everdisplay.com,上海市金山工业区九工路1568号,专注于中小尺寸AMOLED半导体显示面板的研发、生产及销售。
688539,高华科技,上海证券交易所,2023-04-18,38.22,http://www.govagroup.com,江苏省南京经济技术开发区栖霞大道66号,高可靠性传感器及传感器网络系统的研发、设计、生产及销售。
688543,国科军工,上海证券交易所,2023-06-21,43.67,http://www.guokegroup.com,江西省南昌市南昌经济技术开发区建业大街999号,导弹(火箭弹)固体发动机动力与控制产品及弹药装备的研发、生产与销售
688548,广钢气体,上海证券交易所,2023-08-15,9.87,http://www.ggas.com,广州市荔湾区白鹤洞街道芳村大道东2号广钢气体大厦,研发、生产和销售以电子大宗气体为核心的工业气体。
688549,中巨芯-U,上海证券交易所,2023-09-08,5.18,http://www.grandit.com.cn,浙江省衢州市柯城区衢化街道中央大道247号2幢,电子湿化学品、电子特种气体和前驱体材料的研发、生产和销售。
688550,瑞联新材,上海证券交易所,2020-09-02,113.72,http://www.xarlm.com,陕西省西安市高新区锦业二路副71号,研发、生产和销售专用有机新材料。
688551,科威尔,上海证券交易所,2020-09-10,37.94,http://www.kewell.com.cn,安徽省合肥市高新区大龙山路8号,"专业测试电源的研发、生产、销售,为众多行业提供专业、可靠、高性能测试电源和系统。目前,公司测试电源和系统主要应用于新能源发电、电动车辆、燃料电池及功率器件等工业领域。"
688552,航天南湖,上海证券交易所,2023-05-18,21.17,http://www.htnh.fyjs.casic.cn,湖北省荆州市荆州经济技术开发区江津东路9号,防空预警雷达研发、生产、销售和服务的高新技术企业。
688553,汇宇制药-W,上海证券交易所,2021-10-26,38.87,http://www.huiyupharma.com,四川省内江市市中区汉阳路333号3幢,肿瘤领域药物和复杂注射剂药物的研发、生产和国内外销售。
688556,高测股份,上海证券交易所,2020-08-07,14.41,http://www.gaoce.cc,山东省青岛市高新区崇盛路66号,高硬脆材料切割设备和切割耗材的研发、生产和销售。
688557,兰剑智能,上海证券交易所,2020-12-02,27.70,http://www.blueswords.com,山东省济南市高新区龙奥北路909号海信龙奥九号1号楼19层,从事智能仓储物流自动化系统的研发、设计、生产、销售及服务。
688558,国盛智科,上海证券交易所,2020-06-30,17.37,http://www.ntgszk.com,江苏省南通市港闸经济开发区永通路2号,中高档数控机床和高端装备结构件的研发、生产和销售。
688559,海目星,上海证券交易所,2020-09-09,14.56,http://www.hymson.com,广东省深圳市龙华区观湖街道鹭湖社区观盛五路科姆龙科技园B栋,消费电子、动力电池、钣金加工等行业激光及自动化设备的研发、设计、生产及销售。
688560,明冠新材,上海证券交易所,2020-12-24,15.87,http://www.mg-crown.com,江西省宜春市宜春经济技术开发区经发大道32号,新型复合膜材料的研发、生产和销售。
